hhid,feed_Chickens,main_purpose_Chickens,form_contract_Chickens,contract_coverage_Chickens,num_Chickens,own_all_Chickens,own_off_holding_Chickens,births_Chickens,bought_Chickens,purchase_price_Chickens,received_Chickens,deaths_Chickens,sold_Chickens,sale_ppkg_Chickens,stolen_Chickens,gift_Chickens,slghtr_Chickens,meat_sold_Chickens,meat_stock_Chickens,meat_stock_purpose_Chickens,breeding_Chickens,breeding_cost_Chickens,vax_Chickens,num_vax_Chickens,trt_int_parasite_Chickens,trt_ext_parasite_Chickens,trt_vax_spending_Chickens,cur_trt_Chickens,cur_trt_spending_Chickens,months_eggs_collected_Chickens,days_month_eggs_collect_Chickens,daily_avg_egg_prod_Chickens,egg_price_Chickens,purchase_spending_Chickens,provision_feed_Chickens,for_sale_live_Chickens,for_eggs_Chickens,for_eggs_sale_Chickens,for_gift_Chickens,for_meat_Chickens,for_hh_consum_Chickens,for_savings_Chickens,for_breeding_Chickens,bought_received_Chickens,growth_Chickens,loss_Chickens,net_growth_Chickens,num_start_Chickens,growth_pct_Chickens,loss_pct_Chickens,net_growth_pct_Chickens,peak_num_Chickens,mortality_rt_Chickens,vax_pct_Chickens,eggs_total_prod_Chickens,eggs_prod_annualized_Chickens,eggs_lost_pct_Chickens,eggs_kept_pct_Chickens,eggs_kept_Chickens,eggs_lost_Chickens,eggs_own_consump_pct_Chickens,eggs_own_consump_Chickens,eggs_sold_pct_Chickens,eggs_sold_Chickens,egg_price_prov_med_Chickens,egg_price_obs_Chickens,egg_price_impt_Chickens,egg_price_natl_med_Chickens,eggs_value_lost_Chickens,eggs_value_cultiv_Chickens,eggs_value_consump_Chickens,eggs_revenue_Chickens,ppkg_prov_med_Chickens,sale_ppkg_obs_Chickens,sale_ppkg_impt_Chickens,ppkg_natl_med_Chickens,sale_price_Chickens,sale_revenue_Chickens,slghtr_ppkg_Chickens,slghtr_unit_value_Chickens,slghtr_value_Chickens,prod_value_Chickens,feed_Ducks,main_purpose_Ducks,form_contract_Ducks,contract_coverage_Ducks,num_Ducks,own_all_Ducks,own_off_holding_Ducks,births_Ducks,bought_Ducks,purchase_price_Ducks,received_Ducks,deaths_Ducks,sold_Ducks,sale_ppkg_Ducks,stolen_Ducks,gift_Ducks,slghtr_Ducks,meat_sold_Ducks,meat_stock_Ducks,meat_stock_purpose_Ducks,breeding_Ducks,breeding_cost_Ducks,vax_Ducks,num_vax_Ducks,trt_int_parasite_Ducks,trt_ext_parasite_Ducks,trt_vax_spending_Ducks,cur_trt_Ducks,cur_trt_spending_Ducks,months_eggs_collected_Ducks,days_month_eggs_collect_Ducks,daily_avg_egg_prod_Ducks,egg_price_Ducks,purchase_spending_Ducks,provision_feed_Ducks,for_sale_live_Ducks,for_eggs_Ducks,for_eggs_sale_Ducks,for_gift_Ducks,for_meat_Ducks,for_hh_consum_Ducks,for_savings_Ducks,for_breeding_Ducks,bought_received_Ducks,growth_Ducks,loss_Ducks,net_growth_Ducks,num_start_Ducks,growth_pct_Ducks,loss_pct_Ducks,net_growth_pct_Ducks,peak_num_Ducks,mortality_rt_Ducks,vax_pct_Ducks,eggs_total_prod_Ducks,eggs_prod_annualized_Ducks,eggs_lost_pct_Ducks,eggs_kept_pct_Ducks,eggs_kept_Ducks,eggs_lost_Ducks,eggs_own_consump_pct_Ducks,eggs_own_consump_Ducks,eggs_sold_pct_Ducks,eggs_sold_Ducks,egg_price_prov_med_Ducks,egg_price_obs_Ducks,egg_price_impt_Ducks,egg_price_natl_med_Ducks,eggs_value_lost_Ducks,eggs_value_cultiv_Ducks,eggs_value_consump_Ducks,eggs_revenue_Ducks,ppkg_prov_med_Ducks,sale_ppkg_obs_Ducks,sale_ppkg_impt_Ducks,ppkg_natl_med_Ducks,sale_price_Ducks,sale_revenue_Ducks,slghtr_ppkg_Ducks,slghtr_unit_value_Ducks,slghtr_value_Ducks,prod_value_Ducks,province
HID542589,1,3,0,,10,1,0,5,0,,0,0,8,17000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,0,1,1,0,0,0,5,13,-8,18,.27777779,.72222221,-.44444445,23,0,0,,,,,,,,,,,800,,,800,,,,,15000,17000,,16000,39100,312800,17000,22100,110500,423300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID542626,1,1,0,,10,1,0,60,0,,0,70,0,15000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,0,0,0,0,0,0,60,70,-10,20,3,3.5,-.5,80,.875,0,,,,,,,,,,,800,,,800,,,,,15000,,15000,16000,34500,,15000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID542679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HID542819,1,3,0,,20,1,0,0,0,,0,12,0,15000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,0,17,-17,37,0,.45945945,-.45945945,37,.32432431,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,,15000,18000,90000,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
HID542957,2,1,0,,51,1,0,20,0,,0,30,40,18000,0,0,5,0,0,,1,0,1,51,1,1,150000,0,,,,,,,1,1,0,0,0,1,0,0,0,0,20,75,-55,106,.18867925,.70754719,-.51886791,126,.23809524,.40476191,,,,,,,,,,,800,,,800,,,,,15000,18000,,16000,41400,1656000,18000,27000,135000,1791000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID543060,2,3,0,,10,1,0,80,0,,0,70,0,16000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,0,0,1,0,0,0,80,70,10,1,80,70,10,81,.86419755,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,,16000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID543156,2,3,0,,7,1,0,20,0,,0,30,0,15000,0,0,5,0,0,,1,0,0,0,0,0,,1,2000,,,,,,1,0,0,0,0,1,1,0,0,0,20,35,-15,22,.90909094,1.5909091,-.68181819,42,.71428573,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,,15000,22500,112500,112500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
HID543221,1,1,0,,50,1,0,40,3,16000,0,15,20,15000,0,4,3,0,0,,0,,1,30,0,0,35000,0,,,,,,48000,0,1,0,0,1,1,0,0,0,3,43,42,1,49,.87755102,.85714287,.020408163,92,.16304348,.32608697,,,,,,,,,,,800,,,800,,,,,15000,15000,,16000,34500,690000,15000,21000,63000,753000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID543231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID543367,2,3,0,,30,1,0,90,0,,0,30,0,18000,0,0,15,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,0,1,1,0,0,0,90,45,45,1,90,45,45,91,.32967034,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,,18000,23400,351000,351000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
HID543387,1,3,0,,30,1,0,15,0,,0,10,0,16000,0,0,15,1,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,15,25,-10,40,.375,.625,-.25,55,.18181819,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,,16000,24000,360000,360000,1,1,0,,30,1,0,12,0,,0,10,10,10000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,0,0,0,0,0,12,20,-8,38,.31578946,.52631581,-.21052632,50,.2,0,,,,,,,,,,,500,,,500,,,,,12000,10000,,12000,15000,150000,10000,,,150000,20
HID543531,1,3,0,,5,1,0,35,0,,0,15,0,16000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,0,1,0,0,0,35,15,20,1,35,15,20,36,.41666666,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,,16000,,,0,1,3,0,,10,1,0,0,0,,0,0,0,12000,0,0,0,0,0,,0,,0,0,0,0,,0,,12,31,6,450,,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,10,0,0,2232,2191.5,,,,,1,2232,,,450,,450,500,,1004400,1004400,,12000,,12000,12000,18000,,12000,,,1004400,3
HID543603,2,3,0,,72,1,0,100,0,,6,78,50,15000,0,16,48,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,1,0,0,6,106,192,-86,158,.6708861,1.2151898,-.54430377,264,.29545453,0,,,,,,,,,,,,,,800,,,,,15000,15000,,16000,34500,1725000,15000,30000,1440000,3165000,2,3,0,,67,1,0,50,0,,0,24,42,13000,0,10,36,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,1,0,0,0,50,112,-62,129,.38759691,.86821705,-.48062015,179,.13407822,0,,,,,,,,,,,,,,500,,,,,13000,13000,,12000,19500,819000,13000,41600,1497600,2316600,24
HID543626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID544090,1,3,0,,30,1,0,9,0,,0,10,0,17000,3,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,0,1,0,0,0,9,13,-4,34,.2647059,.38235295,-.11764706,43,.23255815,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,,17000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID544172,1,3,0,,20,1,0,15,0,,0,8,0,15000,0,0,10,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,15,18,-3,23,.65217394,.78260869,-.13043478,38,.21052632,0,,,,,,,,,,,800,,,800,,,,,15000,,15000,16000,34500,,15000,22500,225000,225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID544273,2,3,0,,30,1,0,50,0,,0,20,0,17000,0,0,20,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,0,1,1,0,0,0,50,40,10,20,2.5,2,.5,70,.2857143,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,,17000,25500,510000,510000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
HID544305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,3,1,0,12,0,,0,10,5,11000,0,0,2,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,1,0,0,0,0,12,17,-5,8,1.5,2.125,-.625,20,.5,0,,,,,,,,,,,,,,500,,,,,10000,11000,,12000,16500,82500,11000,22000,44000,126500,15
HID544437,3,1,0,,425,1,0,0,0,,0,100,300,8000,0,15,20,0,0,,0,,1,425,1,1,400000,0,,,,,,,1,1,0,0,1,1,0,0,0,0,0,435,-435,860,0,.50581396,-.50581396,860,.11627907,.49418604,,,,,,,,,,,1000,,,800,,,,,18000,8000,,16000,18400,5520000,8000,12000,240000,5760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID544481,2,3,0,,7,1,0,0,7,7000,0,0,0,18000,0,0,7,0,0,,0,,0,0,0,0,,0,,,,,,49000,1,0,0,0,0,1,1,0,0,7,7,7,0,7,1,1,0,14,0,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,,18000,34200,239400,239400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID544487,1,3,0,,5,1,0,0,0,,0,0,0,16000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,5,0,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,,16000,,,0,1,3,0,,15,1,0,0,0,,0,0,0,12000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,15,0,0,,,,,,,,,,,450,,,500,,,,,12000,,12000,12000,18000,,12000,,,0,3
HID544746,1,3,0,,20,1,0,10,0,,0,1,0,18000,0,0,3,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,10,4,6,14,.71428573,.2857143,.42857143,24,.041666668,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,,18000,18000,54000,54000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID544749,2,3,0,,10,1,0,20,0,,0,5,0,18000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,0,1,1,0,0,0,20,10,10,1,20,10,10,21,.23809524,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,,18000,27000,135000,135000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
HID544821,1,1,0,,6,1,0,50,0,,0,30,5,16000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,1,0,0,0,0,50,40,10,1,50,40,10,51,.58823532,0,,,,,,,,,,,800,,,800,,,,,15000,16000,,16000,36800,184000,16000,20800,104000,288000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID544935,2,1,0,,60,1,0,26,0,,0,0,50,15000,0,0,20,0,0,,0,,0,0,0,0,,0,,,,,,,1,1,0,0,0,1,0,0,0,0,26,70,-44,104,.25,.67307693,-.42307693,130,0,0,,,,,,,,,,,1000,,,800,,,,,18000,15000,,16000,34500,1725000,15000,30000,600000,2325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
HID544985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID545097,1,3,0,,15,1,0,5,0,,0,6,0,16000,0,0,3,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,5,9,-4,19,.2631579,.47368422,-.21052632,24,.25,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,,16000,19200,57600,57600,1,3,0,,12,1,0,4,0,,0,0,0,12000,0,0,3,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,4,3,1,11,.36363637,.27272728,.090909094,15,0,0,,,,,,,,,,,500,,,500,,,,,12000,,12000,12000,18000,,12000,15600,46800,46800,20
HID545110,1,3,0,,5,1,0,20,0,,0,0,0,18000,0,0,12,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,20,12,8,1,20,12,8,21,0,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,,18000,21600,259200,259200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
HID545211,2,1,0,,100,1,0,200,0,,0,100,100,17000,0,0,50,0,1,1,1,0,0,0,1,1,1200000,0,,,,,,,1,1,0,0,0,1,0,0,0,0,200,250,-50,150,1.3333334,1.6666666,-.33333334,350,.2857143,0,,,,,,,,,,,1000,,,800,,,,,18000,17000,,16000,39100,3910000,17000,25500,1275000,5185000,2,1,0,,90,1,0,120,0,,0,150,100,13000,0,0,50,0,0,,1,0,0,0,1,1,0,0,,,,,,,1,1,0,0,0,1,0,0,0,0,120,300,-180,270,.44444445,1.1111112,-.66666669,390,.38461539,0,,,,,,,,,,,500,,,500,,,,,10000,13000,,12000,19500,1950000,13000,32500,1625000,3575000,7
HID545221,2,3,0,,15,1,0,10,0,,0,5,0,18000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,0,0,1,0,0,0,10,5,5,10,1,.5,.5,20,.25,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,,18000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
HID545321,2,1,0,,150,1,0,50,100,3500,0,55,80,18000,0,0,18,0,0,,0,,1,130,0,0,80000,1,20000,,,,,350000,1,1,0,0,0,1,0,0,0,100,150,153,-3,153,.98039216,1,-.019607844,303,.18151815,.42904291,,,,,,,,,,,1000,,,800,,,,,18000,18000,,16000,41400,3312000,18000,32400,583200,3895200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID545412,1,3,0,,5,1,1,5,0,,0,5,0,18000,0,0,7,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,5,12,-7,12,.41666666,1,-.58333331,17,.29411766,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,,18000,18000,126000,126000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
HID545533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HID545685,2,1,0,,20,1,0,20,0,,0,0,15,14000,0,0,2,0,0,,0,,1,20,1,1,100,0,,,,,,,1,1,0,0,0,1,0,0,0,0,20,17,3,17,1.1764706,1,.17647059,37,0,.54054052,,,,,,,,,,,,,,800,,,,,14000,14000,,16000,32200,483000,14000,14000,28000,511000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
HID545706,1,1,0,,80,1,0,65,0,,0,45,15,16000,0,0,4,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,1,0,0,0,0,65,64,1,79,.82278478,.8101266,.012658228,144,.3125,0,,,,,,,,,,,,,,800,,,,,17000,15000,16000,16000,36800,552000,16000,25600,102400,654400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HID545819,1,3,0,,40,1,0,10,0,,0,10,0,17000,0,0,12,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,10,22,-12,52,.1923077,.42307693,-.23076923,62,.16129032,0,,,,,,,,,,,800,,,800,,,,,17000,,17000,16000,39100,,17000,25500,306000,306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID545879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
HID545952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
HID545963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID545983,2,3,0,,10,1,0,0,0,,0,0,0,18000,0,0,10,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,0,1,1,0,0,0,0,10,-10,20,0,.5,-.5,20,0,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,,18000,18000,180000,180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
HID546023,1,1,0,,10,1,0,40,0,,0,20,10,18000,0,0,10,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,1,0,0,0,0,40,40,0,10,4,4,0,50,.40000001,0,,,,,,,,,,,,,,800,,,,,17000,18000,,16000,41400,414000,18000,27000,270000,684000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID546036,2,3,0,,15,1,0,0,0,,0,5,0,15000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,0,1,1,0,0,0,0,10,-10,25,0,.40000001,-.40000001,25,.2,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,,15000,22500,112500,112500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID546143,1,3,0,,50,1,0,170,0,,0,100,0,15000,0,0,20,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,170,120,50,1,170,120,50,171,.5847953,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,,15000,22500,450000,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
HID546159,1,3,0,,15,1,0,20,0,,0,8,0,15000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,20,13,7,8,2.5,1.625,.875,28,.2857143,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,,15000,15000,75000,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
HID546169,1,3,0,,25,1,0,32,0,,0,45,0,17000,0,0,7,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,32,52,-20,45,.71111113,1.1555556,-.44444445,77,.58441556,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,,17000,22100,154700,154700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID546256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
HID546305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
HID546381,2,1,0,,15,1,0,30,0,,0,15,0,20000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,0,1,0,0,0,0,30,20,10,5,6,4,2,35,.42857143,0,,,,,,,,,,,,,,800,,,,,20000,,20000,16000,46000,,20000,24000,120000,120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
HID546421,1,1,0,,32,1,0,27,0,,0,32,0,18000,0,0,17,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,1,0,0,0,0,27,49,-22,54,.5,.9074074,-.4074074,81,.39506173,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,,18000,18000,306000,306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
HID546511,1,3,0,,10,1,0,20,0,,0,30,0,15000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,20,35,-15,25,.80000001,1.4,-.60000002,45,.66666669,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,,15000,22500,112500,112500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
