province,hhid,qty_rice_harvested,area_rice_harvested
7,HID631926,1260,0.6468
6,HID631927,0,0
21,HID631952,500,0.2
21,HID631999,0,0
17,HID632178,1500,2
3,HID632343,780,0.3
6,HID632346,0,0
21,HID632506,990,0.17
15,HID632627,3500,0.89
5,HID632680,6200,3.93
15,HID632929,0,0
6,HID633085,520,0.47
25,HID633219,2500,1
7,HID633256,1060,0.8012
7,HID633402,2250,0.35
4,HID633493,3790,1.35
11,HID633626,0,0
7,HID633674,2800,1
14,HID633823,4000,1.2
9,HID633888,0,0
17,HID633929,800,2
21,HID634017,2000,0.4
14,HID634144,10000,3.8
21,HID634201,600,0.25
17,HID634304,1500,1
1,HID634330,10000,3.24
10,HID634336,3000,3
8,HID634433,0,0
3,HID634473,0,0
21,HID634501,1500,0.6
14,HID634614,1200,0.45
10,HID634768,3000,1
2,HID634821,0,0
6,HID634822,1800,0.4
25,HID635001,600,0.375
3,HID635019,0,0
25,HID635115,0,0
1,HID635131,0,0
17,HID635292,0,0
17,HID635441,0,0
5,HID635541,1890,0.42
17,HID635562,18000,7
5,HID635625,2300,1
17,HID635735,1500,1
7,HID635852,600,0.43
21,HID636035,3000,1.5
5,HID636050,2300,1
6,HID636176,5000,2.2
2,HID636192,6000,1
17,HID636197,8500,7
4,HID636295,2450,1.7
5,HID636358,700,0.55
8,HID636403,0,0
21,HID636567,12350,0.82
14,HID636583,7500,0.9
5,HID636597,1810,0.5
11,HID636768,0,0
20,HID636781,4200,2.3
19,HID636889,1750,1.5
1,HID636925,4000,1.5
5,HID637035,3100,1.9
5,HID637055,1300,0.404
7,HID637065,4000,1.7
20,HID637116,0,0
21,HID637230,720,0.3
8,HID637280,0,0
3,HID637302,700,0.5
22,HID637448,1500,1
7,HID637471,4400,1.6
1,HID637476,1000,0.15
5,HID637536,1000,0.5
9,HID637623,0,0
7,HID637636,0,0
9,HID637662,0,0
1,HID637752,10000,6
25,HID637830,0,0
16,HID637841,1190,0.6
4,HID637934,360,0.12
23,HID638209,0,0
14,HID638224,6000,4.65
2,HID638289,0,0
15,HID638304,2000,1
4,HID638324,900,0.11
21,HID638397,0,0
21,HID638561,1100,0.5
9,HID638600,0,0
3,HID638632,0,0
24,HID638650,0,0
8,HID638662,0,0
14,HID638715,13500,3.3
3,HID638728,0,0
8,HID638745,0,0
14,HID638880,20000,4
21,HID638923,1800,1.43
,HID639041,0,0
13,HID639099,0,0
6,HID639137,0,0
3,HID639213,1500,0.8
5,HID639239,1000,0.4
14,HID639344,3000,1.3
13,HID639391,2000,2
21,HID639419,48000,7.6
10,HID639450,4000,2
2,HID639455,1000,0.32
2,HID639488,8500,2
3,HID639537,0,0
8,HID639640,4000,0.9
17,HID639690,1500,0.6
25,HID639836,0,0
14,HID640014,5000,2
14,HID640148,7000,2
21,HID640230,400,0.1
14,HID640368,50000,10
7,HID640393,2000,0.77
2,HID640555,0,0
23,HID640598,0,0
8,HID640630,2000,1
25,HID640632,2000,0.8
5,HID640788,900,0.56
21,HID640928,2300,0.99
18,HID641050,4200,1.7
8,HID641109,400,0.3
15,HID641124,20000,5
15,HID641126,1000,0.5
3,HID641220,700,0.6
8,HID641417,500,0.5
1,HID641503,0,0
16,HID641615,400,0.5
2,HID641699,0,0
3,HID641745,800,0.5
7,HID641770,3750,2.51
2,HID641992,2500,1
14,HID641993,2000,0.51
17,HID642037,10000,2.7
8,HID642082,5500,1.9
1,HID642155,6000,3
8,HID642334,0,0
1,HID642354,14000,7
6,HID642370,0,0
7,HID642376,4076,1.85
1,HID642394,2000,2.12
21,HID642557,500,0.1
22,HID642631,900,1.5
12,HID642638,600,0.2
21,HID642764,1000,0.5
13,HID642870,0,0
10,HID642975,1000,0.9589
25,HID643073,770,0.34
17,HID643256,1700,2
5,HID643411,400,0.35
3,HID643453,0,0
4,HID643565,0,0
7,HID643638,0,0
21,HID643874,10000,1
6,HID643882,480,0.25
13,HID643906,2000,4
17,HID644012,0,0
3,HID644084,4900,1.5
7,HID644123,1350,0.7
21,HID644197,0,0
8,HID644389,0,0
20,HID644468,10500,2.8
1,HID644488,6000,6.5
8,HID644553,7400,2
10,HID644627,0,0
5,HID645115,3000,0.43
4,HID645213,0,0
25,HID645234,1000,0.7
25,HID645332,1000,0.57
25,HID645356,3000,2.25
15,HID645389,140,0.5
4,HID645460,6000,2.5
3,HID645465,7500,2
20,HID645518,2000,1
4,HID645592,2500,1.5
2,HID645905,34000,7.7
,HID646006,1000,1
2,HID646010,0,0
17,HID646016,4200,1
21,HID646065,0,0
1,HID646091,0,0
4,HID646117,700,0.75
7,HID646118,0,0
8,HID646156,0,0
21,HID646175,2730,0.79
1,HID646272,1000,1
8,HID646334,1000,0.2
4,HID646413,600,0.15
12,HID646439,244,0.0675
6,HID646471,200,0.35
1,HID646560,0,0
14,HID646719,23400,3.4
2,HID646737,0,0
14,HID646858,170,0.1
6,HID646917,4500,4
6,HID646932,80000,18
17,HID646948,3000,1
17,HID647123,1700,0.1725
1,HID647274,0,0
5,HID647293,1800,0.62
18,HID647361,11000,5
13,HID647469,6000,4.5
14,HID647689,9700,2.13
20,HID647699,200,0.2
3,HID647800,1000,0.5
13,HID647939,2000,1.5
14,HID647953,1700,1
10,HID647957,0,0
14,HID648030,12000,4
21,HID648061,0,0
7,HID648092,0,0
3,HID648093,0,0
2,HID648138,0,0
23,HID648139,410,0.31
5,HID648160,1200,1
1,HID648181,700,3
16,HID648218,2100,1.5
1,HID648316,16000,4
25,HID648427,1000,0.78
14,HID648500,750,0.6
6,HID648515,3000,2.5
5,HID648544,500,0.4
5,HID648581,5800,1.5
14,HID648608,420,0.5
3,HID648716,500,0.5
8,HID648729,0,0
15,HID648772,3000,0.27
14,HID648952,2625,0.75
25,HID648967,500,0.52
14,HID649047,0,0
7,HID649069,3500,1
4,HID649393,4500,2
14,HID649437,2500,1
25,HID649485,1700,0.7
,HID649703,0,0
17,HID649753,1500,1
22,HID649766,7000,5
17,HID649806,2800,2
14,HID649832,1500,1.21
25,HID649886,1000,0.2
5,HID649935,3000,0.88
16,HID649954,0,0
6,HID649960,10000,9
17,HID649999,0,0
5,HID650269,1500,0.4
3,HID650300,0,0
6,HID650364,0,0
3,HID650453,0,0
5,HID650483,1050,0.3
20,HID650525,400,0.3
6,HID650532,0,0
3,HID650582,1000,0.3
2,HID650672,0,0
25,HID650674,0,0
2,HID650691,0,0
14,HID650911,0,0
14,HID650948,1500,1
8,HID650983,0,0
12,HID651174,0,0
21,HID651184,1200,0.3
22,HID651198,400,0.7
2,HID651359,36000,9
12,HID651374,6300,3.75
1,HID651424,3000,0.9
14,HID651485,5300,1.2
20,HID651582,2000,1
25,HID651619,0,0
2,HID651657,0,0
25,HID651741,5000,2.48
21,HID651756,4300,1.4
7,HID651767,1000,0.36
12,HID651856,0,0
7,HID651880,0,0
5,HID651925,250,0.14
8,HID652064,0,0
23,HID652080,550,0.3
20,HID652155,2500,0.95
8,HID652199,0,0
25,HID652272,0,0
6,HID652283,1400,0.5
4,HID652317,6850,1.9
17,HID652510,0,0
3,HID652547,0,0
15,HID652568,1000,1
20,HID652600,0,0
3,HID652869,3000,1.15
2,HID652966,0,0
21,HID653166,17000,5
21,HID653204,240,0.3
3,HID653255,2000,0.5
10,HID653342,0,0
4,HID653367,200,0.0324
1,HID653486,0,0
17,HID653849,2500,1
13,HID653921,1000,1
1,HID653972,2000,1.12
3,HID654006,3000,0.5
11,HID654022,0,0
14,HID654026,12000,3
20,HID654054,0,0
4,HID654182,7000,1.8
8,HID654200,0,0
12,HID654381,2100,0.6
15,HID654451,300,1
6,HID654683,300,0.18
23,HID654779,855,0.645
21,HID654886,2000,0.7
14,HID655071,3000,1
5,HID655106,960,0.4
17,HID655187,0,0
2,HID655189,0,0
5,HID655319,1600,1
8,HID655380,0,0
23,HID655450,440,0.15
25,HID655480,3000,1
12,HID655530,0,0
14,HID655584,16000,1.9
13,HID655718,1800,3.5
4,HID655897,3000,0.72
2,HID655964,0,0
22,HID656006,8000,6
14,HID656046,2250,1.15
20,HID656080,4500,1.5
14,HID656124,3500,2.8
14,HID656144,3000,1
20,HID656199,2500,0.72
20,HID656226,11000,2.46
7,HID656231,2200,0.2468
10,HID656290,6000,2
5,HID656324,2000,0.4
25,HID656361,3500,1
3,HID656454,0,0
17,HID656459,0,0
10,HID656512,2500,0.6
1,HID656527,2000,1
25,HID656574,0,0
14,HID656594,2100,1
14,HID656651,800,1
9,HID656679,0,0
6,HID656683,5000,4
21,HID656735,4500,1.0368
21,HID656841,7000,4
2,HID656869,12500,4.5
5,HID656870,5500,2
6,HID656967,0,0
3,HID657038,2000,0.51
25,HID657200,700,0.6
2,HID657209,6250,2.5
18,HID657254,2000,0.8
3,HID657294,0,0
10,HID657305,500,0.5
21,HID657389,9500,0.6
5,HID657441,250,0.13
25,HID657531,3000,0.25
6,HID657704,1400,0.8
3,HID657733,0,0
16,HID657756,0,0
12,HID657787,0,0
3,HID658018,0,0
6,HID658020,960,2
25,HID658092,1840,0.5
1,HID658174,1500,1
21,HID658263,0,0
14,HID658319,750,0.3
21,HID658562,2500,0.5
16,HID658592,0,0
4,HID658610,13360,3.03
9,HID658633,1000,0.5
5,HID658646,600,0.2
7,HID658660,880,0.125
7,HID658744,2500,1
3,HID658786,8000,4
21,HID658904,21000,2.72
20,HID658943,2000,1.1
12,HID658959,300,0.2
2,HID659018,2000,1
3,HID659177,2700,0.6
17,HID659232,0,0
14,HID659346,1500,0.95
14,HID659381,5000,3
21,HID659407,330,0.15
20,HID659426,2000,1.5
5,HID659580,0,0
17,HID659597,0,0
20,HID659799,2250,1.05
5,HID659868,900,0.145
1,HID659918,1500,1.5
14,HID659977,2000,1
14,HID660113,1000,0.4
7,HID660129,350,0.3441
4,HID660148,400,1.21
25,HID660281,400,0.28
3,HID660311,0,0
14,HID660318,2000,1.4
18,HID660439,0,0
,HID660574,0,0
25,HID660586,510,0.2
17,HID660616,800,0.7
10,HID660634,1500,0.5
5,HID660646,0,0
3,HID660728,0,0
5,HID660869,500,0.1
14,HID660936,6000,1
2,HID661135,0,0
17,HID661257,1500,1
5,HID661288,11100,5.02
14,HID661399,9000,2.3
,HID661464,2540,1.8
6,HID661505,720,0.5
16,HID661855,5500,2.3
7,HID661970,6000,2.3
1,HID662064,3000,1.5
21,HID662110,1500,1
15,HID662132,28000,7
5,HID662159,3200,1.55
10,HID662215,1000,0.7
8,HID662224,0,0
2,HID662305,10000,3
5,HID662333,1000,0.7
17,HID662491,0,0
16,HID662524,2000,1.85
8,HID662544,5000,0.8
1,HID662642,1500,0.999
3,HID662650,0,0
20,HID662709,15000,2.5
14,HID662815,9000,1.1
,HID662884,1750,0.6
21,HID662908,3500,3
5,HID662992,4000,2.33
20,HID663059,1925,1.46
5,HID663146,500,0.4
21,HID663191,800,0.3
6,HID663371,2400,0.475
8,HID663393,1700,1
1,HID663426,9000,4.64
4,HID663443,700,0.15
8,HID663497,2800,1
14,HID663664,0,0
17,HID663729,500,1
17,HID663753,0,0
15,HID663783,3000,2
4,HID663937,1730,0.337
20,HID664014,600,0.15
17,HID664098,15600,1.766
15,HID664240,500,0.26
25,HID664248,2100,0.8
14,HID664276,2000,0.5
3,HID664421,4200,1
25,HID664444,1500,0.5
1,HID664468,0,0
11,HID664554,0,0
25,HID664593,0,0
3,HID664685,500,0.12
3,HID664746,0,0
2,HID664765,1700,0.64
10,HID664808,1000,1
15,HID664844,640,0.5
14,HID664901,7000,3
23,HID664926,100,0.036
1,HID664947,0,0
3,HID665065,11000,3.5
14,HID665265,780,0.2
8,HID665287,12000,1.5
14,HID665523,750,0.23
4,HID665610,4200,0.55
20,HID665682,15000,3
17,HID666059,0,0
18,HID666089,1000,0.4
3,HID666169,0,0
7,HID666226,1960,0.605
4,HID666262,1000,1
17,HID666323,3500,3
4,HID666362,3000,1.5
8,HID666389,0,0
21,HID666402,7000,0.65
6,HID666412,15000,5
11,HID666449,1300,1
25,HID666476,0,0
10,HID666507,500,0.1
18,HID666710,1000,0.5
24,HID666742,0,0
14,HID666744,2000,0.71
5,HID666859,1000,0.45
1,HID666927,4800,3
7,HID666999,3080,2
5,HID667018,2000,1.5
14,HID667090,8000,0.8
17,HID667121,1000,2
3,HID667152,2500,1
25,HID667155,0,0
25,HID667226,380,0.25
8,HID667293,0,0
15,HID667321,0,0
17,HID667390,300,0.16
20,HID667494,2500,1
15,HID667524,500,1
3,HID667557,0,0
2,HID667650,0,0
2,HID667691,20000,3.4
14,HID667702,7410,2.47
5,HID667828,0,0
9,HID667830,0,0
25,HID667925,0,0
20,HID667930,2000,1.5
5,HID668015,1500,1
5,HID668160,1610,1.19
6,HID668414,250,0.2
20,HID668417,0,0
6,HID668419,300,0.4
17,HID668486,2000,0.7
21,HID668801,2000,0.5
5,HID668855,400,0.3
,HID668901,0,0
20,HID669034,1500,1
7,HID669089,650,0.25
6,HID669391,240,0.2
14,HID669612,0,0
9,HID669755,0,0
14,HID669820,4500,2.33
12,HID669928,765,0.4
14,HID670106,2100,0.7
20,HID670123,15000,10.1
14,HID670221,250,0.62
17,HID670282,1040,1
4,HID670300,4000,1
1,HID670312,2500,3
4,HID670328,6420,3
16,HID670373,0,0
2,HID670394,80000,18
12,HID670479,0,0
19,HID670617,0,0
7,HID670914,1000,0.43
12,HID671075,800,0.5
4,HID671168,0,0
16,HID671577,0,0
8,HID671613,0,0
4,HID671627,3000,1.5
2,HID671639,0,0
19,HID671644,150,0.015
5,HID671659,1100,0.25
8,HID671758,2500,0.7
7,HID671875,0,0
9,HID671886,0,0
3,HID671979,1800,1
2,HID672311,45000,5.5
4,HID672457,0,0
20,HID672468,0,0
7,HID672681,600,0.3696
11,HID672888,0,0
5,HID673027,1200,0.35
17,HID673092,2000,1
3,HID673179,1200,1
14,HID673281,4000,1.17
4,HID673377,5070,2.26
1,HID673416,2000,0.8
14,HID673468,4000,0.7
9,HID673510,0,0
25,HID673516,720,0.6
6,HID673517,500,1
8,HID673567,1000,0.5
7,HID673568,4610,1.5
3,HID673613,0,0
14,HID673660,2300,0.74
3,HID673805,0,0
3,HID673840,0,0
17,HID673853,0,0
2,HID673856,0,0
25,HID673868,4000,1
4,HID673920,3000,0.5
6,HID673927,870,0.56
20,HID673935,800,0.2
2,HID673948,4000,2
25,HID673967,2190,0.7
21,HID673992,480,0.13
9,HID674006,0,0
21,HID674105,2200,0.7
8,HID674114,0,0
16,HID674144,2000,1
17,HID674176,0,0
6,HID674339,0,0
21,HID674417,0,0
25,HID674434,0,0
3,HID674531,2000,0.5
15,HID674561,500,0.12
15,HID674571,1050,1
20,HID674598,2000,1.2
4,HID674653,3000,1
17,HID674867,3000,2.5
25,HID675005,300,0.2
12,HID675111,0,0
12,HID675146,1200,0.7
14,HID675164,2500,1.94
12,HID675200,540,0.25
22,HID675202,5000,18.5
20,HID675258,900,0.5
5,HID675338,350,0.15
12,HID675577,2000,0.4
8,HID675678,480,0.3
2,HID675810,7000,2
6,HID675818,700,0.12
3,HID675901,8000,5
14,HID675912,1000,0.5
14,HID675978,0,0
2,HID676023,48000,12
,HID676045,0,0
3,HID676250,600,0.3
10,HID676384,11500,8
14,HID676457,10000,1.75
2,HID676588,0,0
8,HID676674,0,0
1,HID676677,0,0
17,HID676683,1000,1
15,HID676690,3000,3
14,HID676734,12200,3.05
20,HID676938,1750,0.35
6,HID677017,2000,0.7
14,HID677122,2500,2
14,HID677196,3000,0.8
14,HID677205,350,0.28
14,HID677292,4300,0.5
3,HID677305,0,0
15,HID677325,0,0
6,HID677375,6000,3
12,HID677376,500,0.3
2,HID677404,2000,1
2,HID677422,2000,1
7,HID677435,3590,1.18
7,HID677468,600,0.1296
7,HID677504,32000,3.98
20,HID677527,3300,1.3
8,HID677636,0,0
7,HID677706,1000,0.498
8,HID677724,3000,0.7
8,HID677729,0,0
17,HID677765,0,0
16,HID677771,1440,0.5
14,HID677805,0,0
8,HID677929,0,0
14,HID678040,10000,2.5
11,HID678116,0,0
25,HID678119,0,0
8,HID678123,0,0
2,HID678171,0,0
25,HID678209,2400,1
10,HID678705,0,0
22,HID678755,1650,1
8,HID678817,500,0.2
14,HID678902,1200,0.4
13,HID679090,4500,2.5
21,HID679196,60000,14
3,HID679213,0,0
6,HID679227,50000,8.8
17,HID679332,500,1
21,HID679339,3600,1.35
1,HID679411,2000,0.6
2,HID679669,12000,8
20,HID679672,2750,1.56
14,HID679809,4700,1.4
23,HID679845,0,0
5,HID679959,2000,0.86
3,HID680004,1800,1.6
14,HID680017,200,0.3
5,HID680039,3200,2.5
14,HID680126,1000,0.33
14,HID680152,20000,7.3
8,HID680213,0,0
14,HID680234,400,0.5
12,HID680283,1000,0.7
7,HID680328,1200,0.34
13,HID680333,4000,2
14,HID680550,25000,2.95
4,HID680692,300,0.1
17,HID680694,0,0
8,HID680806,0,0
4,HID680809,800,1
6,HID680826,0,0
25,HID680906,870,0.3
14,HID680923,700,0.3
23,HID680942,1140,0.257
17,HID681298,2500,3.55
3,HID681372,1000,0.2
21,HID681469,2035,0.53
10,HID681499,0,0
17,HID681586,3000,1.9
17,HID681633,0,0
25,HID681683,0,0
20,HID681769,3500,1.75
5,HID681797,150,0.12
10,HID681878,0,0
18,HID681935,0,0
14,HID681996,1800,0.76
2,HID682103,80000,18
12,HID682133,1050,0.5
7,HID682207,0,0
8,HID682225,1300,0.5
3,HID682234,2500,1.3
15,HID682247,80000,16
5,HID682408,0,0
7,HID682447,2400,0.74
15,HID682499,11000,3
15,HID682594,210,0.8
22,HID682732,0,0
1,HID682791,1500,2
3,HID682819,3000,0.85
19,HID683244,1100,1
22,HID683435,0,0
11,HID683451,0,0
25,HID683492,1800,0.5
21,HID683530,0,0
4,HID683642,300,0.5
14,HID683646,2300,0.85
19,HID683652,0,0
2,HID683664,25000,5
3,HID683666,0,0
15,HID683747,670,0.3
5,HID684014,0,0
21,HID684039,3000,0.9
6,HID684070,0,0
17,HID684123,600,0.1
8,HID684194,0,0
5,HID684216,2125,0.85
17,HID684339,0,0
6,HID684361,800,0.3
7,HID684365,3000,1.088
5,HID684390,1000,0.27
5,HID684489,1000,0.3
18,HID684497,120,0.06
1,HID684558,0,0
4,HID684648,5000,2.5
14,HID684668,0,0
2,HID685211,6000,3.2
13,HID685236,4000,3
17,HID685267,800,0.5
2,HID685345,1800,1
21,HID685384,0,0
7,HID685467,0,0
14,HID685618,6000,0.5
14,HID685625,0,0
17,HID685674,65,0.007
8,HID685696,480,0.12
22,HID685713,2000,2
21,HID685728,0,0
5,HID685851,0,0
9,HID686077,2800,2.5
10,HID686178,1500,0.7
1,HID686233,0,0
13,HID686265,0,0
14,HID686342,1300,0.67
21,HID686420,13000,1.6
13,HID686458,0,0
8,HID686475,850,0.5
25,HID686597,2000,1.5
15,HID687268,1500,1.5
2,HID687305,30000,5
14,HID687308,1200,0.4
14,HID687351,0,0
1,HID687399,0,0
7,HID687425,2730,0.495
20,HID687595,3000,0.899
21,HID687648,3000,1.17
14,HID687750,1200,0.63
6,HID687768,1000,0.75
21,HID687825,6690,1.46
8,HID687831,0,0
2,HID687868,0,0
5,HID687892,1000,0.35
4,HID687946,2000,1
13,HID687975,1110,0.8
2,HID688072,1200,0.5
3,HID688121,0,0
5,HID688280,1100,0.4
9,HID688430,1330,1
4,HID688699,500,0.2
10,HID688702,0,0
11,HID688777,1350,0.75
12,HID688848,484,0.2
5,HID688849,0,0
21,HID688958,750,0.4
20,HID688965,10000,1.6
14,HID689004,600,0.25
7,HID689046,2550,1.48
5,HID689105,1500,0.45
7,HID689501,240,0.12
3,HID689569,0,0
24,HID689591,0,0
20,HID689650,1500,0.5
6,HID689691,4000,4
1,HID689711,4000,1.9
1,HID689792,3500,1.8
17,HID689848,0,0
3,HID689866,1800,0.8
4,HID689943,0,0
3,HID690158,0,0
8,HID690166,1200,0.5
24,HID690170,0,0
3,HID690174,200,0.15
21,HID690259,0,0
1,HID690267,30000,10
17,HID690556,0,0
14,HID690760,5000,1
5,HID690968,1500,0.5
20,HID690994,350,0.5
5,HID691005,7760,1.22
21,HID691077,1000,0.3
5,HID691299,2500,0.68
8,HID691356,0,0
8,HID691367,0,0
6,HID691967,0,0
21,HID691974,10000,3
4,HID692053,1500,1
13,HID692175,1250,1.4
3,HID692293,9000,2
4,HID692324,18000,6
4,HID692437,3000,2.2279
1,HID692458,6000,10
8,HID692618,0,0
7,HID692705,750,0.74
13,HID692709,640,1
4,HID692742,900,0.5
3,HID692914,0,0
22,HID693033,4000,2
8,HID693087,18000,6
20,HID693171,900,0.65
21,HID693208,100,0.05
14,HID693324,300,0.15
12,HID693327,852,0.78
14,HID693437,560,0.4
4,HID693525,2100,0.7
11,HID693580,0,0
25,HID693659,2000,1.48
3,HID693679,1000,0.24
8,HID693715,0,0
8,HID693734,0,0
13,HID693739,0,0
13,HID693741,50,0.5
8,HID693850,0,0
17,HID693915,0,0
14,HID694041,10000,2.4
1,HID694071,5000,1.5
10,HID694218,0,0
7,HID694341,0,0
8,HID694456,0,0
8,HID694610,120,1
23,HID694672,385,0.15
3,HID694687,0,0
3,HID694721,0,0
20,HID694866,2250,0.98
10,HID694994,2000,0.5
4,HID695017,5500,3.06
8,HID695052,1250,0.55
7,HID695093,1950,1.1
16,HID695105,0,0
2,HID695125,1500,0.5
2,HID695332,43000,12
15,HID695333,3750,2.7
3,HID695459,0,0
5,HID695504,1500,0.5
19,HID695608,0,0
1,HID695625,1500,0.5
1,HID695689,0,0
13,HID695711,2500,2
5,HID695750,1650,1.14
8,HID695755,0,0
2,HID695760,500,0.4
8,HID695849,0,0
25,HID695934,700,0.76
8,HID695965,0,0
2,HID696001,0,0
10,HID696059,3600,1
2,HID696105,0,0
14,HID696251,1200,0.4
21,HID696284,0,0
21,HID696362,4610,1.36
21,HID696394,800,0.38
6,HID696454,8400,3
4,HID696488,700,0.51
15,HID696827,4000,3.7
8,HID696931,0,0
9,HID697079,0,0
8,HID697087,0,0
2,HID697139,11400,3
14,HID697207,1260,0.6
5,HID697317,2000,1
3,HID697511,400,0.4
2,HID697623,6000,4
5,HID697642,840,0.3
25,HID697668,0,0
22,HID697789,1760,1
20,HID697826,180,0.08
23,HID697856,0,0
14,HID697972,0,0
7,HID698042,500,0.5
14,HID698112,1000,0.3
4,HID698118,0,0
8,HID698171,2500,0.85
3,HID698196,0,0
20,HID698340,2500,0.74
14,HID698454,300,0.176
7,HID698458,840,0.4
3,HID698496,3000,1.13
10,HID698529,0,0
2,HID698538,0,0
5,HID698541,280,0.3
3,HID698605,3000,0.7
21,HID698648,600,0.3
8,HID698779,0,0
21,HID698863,7000,1.4255
17,HID698866,5000,4
5,HID698875,1000,0.3
14,HID699013,7000,1.06
7,HID699066,1800,0.73
17,HID699173,1500,1.5
6,HID699269,1500,1.5
6,HID699301,320,0.25
18,HID699371,0,0
14,HID699401,30200,7.55
5,HID699419,800,0.45
21,HID699583,480,0.14
17,HID699668,10000,1
20,HID699696,600,0.52
6,HID699738,500,1
2,HID699932,0,0
8,HID699970,0,0
1,HID700076,9500,7
21,HID700078,1000,0.28
20,HID700159,450,0.7
14,HID700214,1500,0.3
8,HID700332,0,0
18,HID700420,1000,0.7
25,HID700431,0,0
25,HID700434,0,0
20,HID700490,2200,1.01
2,HID700593,0,0
21,HID700611,0,0
25,HID700664,1050,0.7
24,HID700682,0,0
23,HID700759,0,0
25,HID700849,0,0
10,HID700893,2050,1
6,HID700918,1200,2
25,HID700992,1850,0.5
4,HID701105,1200,0.1712
18,HID701185,2500,0.8
10,HID701193,0,0
17,HID701203,0,0
4,HID701257,405,0.29
3,HID701259,2100,0.42
20,HID701281,600,0.5
5,HID701291,900,0.4
3,HID701393,800,0.3
15,HID701399,0,0
7,HID701401,1176,0.52
25,HID701479,600,0.35
7,HID701687,1200,0.404
2,HID701716,1500,1
6,HID701743,5000,2.5
1,HID701746,3000,2
11,HID701782,0,0
5,HID701878,1800,1.4
8,HID702004,0,0
17,HID702028,2000,1
2,HID702179,5200,4.2
6,HID702196,0,0
2,HID702261,20000,3
2,HID702271,5000,7
7,HID702274,0,0
14,HID702286,10000,2
10,HID702324,500,0.099
25,HID702393,1000,0.5
5,HID702433,6160,1.56
2,HID702438,0,0
7,HID702537,1200,0.8
21,HID702573,1000,0.36
3,HID702690,0,0
4,HID702695,1300,0.72
8,HID702741,0,0
4,HID702799,1500,1.05
12,HID702942,0,0
2,HID703090,9000,3.16
2,HID703360,0,0
7,HID703421,3350,3
3,HID703574,0,0
5,HID703719,0,0
5,HID703811,3000,1.52
22,HID703834,4500,2.8
14,HID703864,40000,5
1,HID703919,1200,1
21,HID703932,1235,0.36
21,HID704040,420,0.23
17,HID704130,2000,1.5
20,HID704190,2000,1
7,HID704218,660,0.27
14,HID704248,6000,0.5
4,HID704256,2680,0.675
10,HID704261,0,0
10,HID704291,4450,1.5
15,HID704309,0,0
21,HID704329,1800,0.47
25,HID704372,3500,1
17,HID704380,4000,2.25
25,HID704438,2500,0.8
20,HID704461,100,0.02
21,HID704535,5250,3
1,HID704608,6000,5
5,HID704611,1200,0.55
21,HID704712,1500,0.3
25,HID704726,2400,1.7
18,HID704731,0,0
17,HID704746,0,0
14,HID705003,9440,3.09
19,HID705095,9500,5
5,HID705307,2300,0.77
21,HID705314,1500,0.15
12,HID705342,0,0
6,HID705505,0,0
6,HID705574,3000,1
25,HID705579,3000,0.9
17,HID705624,500,0.5
7,HID705715,1500,1
14,HID705762,0,0
14,HID705843,900,0.45
3,HID706001,0,0
1,HID706074,4000,2
14,HID706112,3000,1.15
6,HID706136,210,0.5
2,HID706370,0,0
2,HID706570,50500,19
20,HID706687,0,0
20,HID706728,2770,1.3
4,HID706840,500,0.1
2,HID706867,0,0
5,HID706896,1600,0.6
7,HID706914,750,0.25
25,HID707082,30000,4
14,HID707171,70,0.195
12,HID707298,0,0
12,HID707349,0,0
8,HID707472,0,0
3,HID707519,0,0
25,HID707777,500,0.25
21,HID707883,1200,0.52
17,HID707886,0,0
6,HID707942,3000,2
20,HID708006,2500,0.8
21,HID708007,1500,0.35
17,HID708053,2500,2
1,HID708159,2000,1
8,HID708260,3765,1
8,HID708333,2500,1
15,HID708349,800,0.3
16,HID708362,1000,2
4,HID708390,500,0.5
5,HID708458,1000,0.56
17,HID708473,7000,5
6,HID708551,1500,1
7,HID708737,7000,2.6
14,HID708941,2000,0.6
21,HID708952,800,0.2
16,HID708996,0,0
4,HID709163,4500,3.3
20,HID709298,0,0
8,HID709300,0,0
8,HID709334,0,0
6,HID709438,1200,0.7
1,HID709506,5000,3
21,HID709624,26400,1.6
20,HID709737,4000,1.88
2,HID709761,0,0
3,HID709834,0,0
9,HID709880,0,0
1,HID710133,0,0
10,HID710145,1500,0.3
2,HID710198,0,0
8,HID710384,0,0
6,HID710420,720,0.8
12,HID710436,400,0.2
2,HID710446,2100,0.7
3,HID710470,19000,6
11,HID710621,0,0
5,HID710762,240,0.1
,HID710766,0,0
14,HID710851,1300,0.62
22,HID710907,33000,11
25,HID711031,240,0.25
22,HID711051,1500,1.3
5,HID711152,1200,0.6
14,HID711180,1300,0.3
5,HID711247,900,0.28
8,HID711309,1500,0.185
2,HID711480,6200,5.2
21,HID711586,0,0
14,HID711597,7000,1.2
25,HID711634,0,0
7,HID711643,5300,3.3975
8,HID711665,2000,0.78
15,HID711795,1400,1.5
21,HID711849,3600,1.5
8,HID711924,0,0
21,HID711928,450,0.2
5,HID711978,0,0
18,HID712052,0,0
7,HID712237,2700,1.1
14,HID712290,0,0
15,HID712437,2500,1.6
24,HID712478,0,0
21,HID712543,2000,1.3
25,HID712664,500,1
,HID712715,8000,1.1
14,HID712740,2200,1
21,HID712743,2400,1.28
1,HID712795,0,0
15,HID712812,6000,0.5
4,HID712820,0,0
