hhid,feed_Chickens,main_purpose_Chickens,form_contract_Chickens,contract_coverage_Chickens,num_Chickens,own_all_Chickens,own_off_holding_Chickens,births_Chickens,bought_Chickens,purchase_price_Chickens,received_Chickens,deaths_Chickens,sold_Chickens,sale_ppkg_Chickens,stolen_Chickens,gift_Chickens,slghtr_Chickens,meat_sold_Chickens,meat_stock_Chickens,meat_stock_purpose_Chickens,breeding_Chickens,breeding_cost_Chickens,vax_Chickens,num_vax_Chickens,trt_int_parasite_Chickens,trt_ext_parasite_Chickens,trt_vax_spending_Chickens,cur_trt_Chickens,cur_trt_spending_Chickens,months_eggs_collected_Chickens,days_month_eggs_collect_Chickens,daily_avg_egg_prod_Chickens,egg_price_Chickens,purchase_spending_Chickens,provision_feed_Chickens,for_sale_live_Chickens,for_eggs_Chickens,for_gift_Chickens,for_meat_Chickens,for_hh_consum_Chickens,for_savings_Chickens,for_breeding_Chickens,growth_Chickens,loss_Chickens,net_growth_Chickens,num_2020_Chickens,growth_pct_Chickens,loss_pct_Chickens,net_growth_pct_Chickens,mortality_rt_Chickens,vax_pct_Chickens,eggs_total_prod_Chickens,eggs_prod_annualized_Chickens,eggs_lost_pct_Chickens,eggs_kept_pct_Chickens,eggs_kept_Chickens,eggs_lost_Chickens,eggs_own_consump_pct_Chickens,eggs_own_consump_Chickens,eggs_sold_pct_Chickens,eggs_sold_Chickens,egg_price_prov_med_Chickens,egg_price_obs_Chickens,egg_price_impt_Chickens,egg_price_natl_med_Chickens,eggs_value_lost_Chickens,eggs_value_cultiv_Chickens,eggs_value_consump_Chickens,eggs_revenue_Chickens,ppkg_prov_med_Chickens,sale_ppkg_obs_Chickens,sale_ppkg_impt_Chickens,ppkg_natl_med_Chickens,sale_price_Chickens,sale_revenue_Chickens,slghtr_ppkg_Chickens,slghtr_value_Chickens,prod_value_Chickens,area_Chickens,productivity_Chickens,yield_Chickens,feed_Ducks,main_purpose_Ducks,form_contract_Ducks,contract_coverage_Ducks,num_Ducks,own_all_Ducks,own_off_holding_Ducks,births_Ducks,bought_Ducks,purchase_price_Ducks,received_Ducks,deaths_Ducks,sold_Ducks,sale_ppkg_Ducks,stolen_Ducks,gift_Ducks,slghtr_Ducks,meat_sold_Ducks,meat_stock_Ducks,meat_stock_purpose_Ducks,breeding_Ducks,breeding_cost_Ducks,vax_Ducks,num_vax_Ducks,trt_int_parasite_Ducks,trt_ext_parasite_Ducks,trt_vax_spending_Ducks,cur_trt_Ducks,cur_trt_spending_Ducks,months_eggs_collected_Ducks,days_month_eggs_collect_Ducks,daily_avg_egg_prod_Ducks,egg_price_Ducks,purchase_spending_Ducks,provision_feed_Ducks,for_sale_live_Ducks,for_eggs_Ducks,for_gift_Ducks,for_meat_Ducks,for_hh_consum_Ducks,for_savings_Ducks,for_breeding_Ducks,growth_Ducks,loss_Ducks,net_growth_Ducks,num_2020_Ducks,growth_pct_Ducks,loss_pct_Ducks,net_growth_pct_Ducks,mortality_rt_Ducks,vax_pct_Ducks,eggs_total_prod_Ducks,eggs_prod_annualized_Ducks,eggs_lost_pct_Ducks,eggs_kept_pct_Ducks,eggs_kept_Ducks,eggs_lost_Ducks,eggs_own_consump_pct_Ducks,eggs_own_consump_Ducks,eggs_sold_pct_Ducks,eggs_sold_Ducks,egg_price_prov_med_Ducks,egg_price_obs_Ducks,egg_price_impt_Ducks,egg_price_natl_med_Ducks,eggs_value_lost_Ducks,eggs_value_cultiv_Ducks,eggs_value_consump_Ducks,eggs_revenue_Ducks,ppkg_prov_med_Ducks,sale_ppkg_obs_Ducks,sale_ppkg_impt_Ducks,ppkg_natl_med_Ducks,sale_price_Ducks,sale_revenue_Ducks,slghtr_ppkg_Ducks,slghtr_value_Ducks,prod_value_Ducks,area_Ducks,productivity_Ducks,yield_Ducks,weight,province,fhh,covid_shock,ag_comm,livestock_area,rice,area_rice_harvested,area_rice_planted,qty_rice_harvested,qty_rice_own_use,qty_rice_sale,qty_rice_gift,qty_rice_pay,qty_rice_feed,qty_rice_seed,qty_rice_lost,qty_rice_processed,irrigation,drought,flood,extension_training
HID445195,1,3,0,,15,1,0,8,0,,0,10,0,15000,0,4,10,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,1,1,1,0,0,8,24,-16,31,.25806451,.77419353,-.51612902,.25641027,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,225000,225000,.00008181818,2750000128,183333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.001286794106,17,0,1,2,.00089999998454,1,0,0,2000,1500,500,0,0,0,0,0,0,1,0,0,
HID445319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8295636057901,9,0,1,1,.0020000000949949,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID445525,1,1,0,,30,1,0,40,2,16000,0,8,20,15000,0,1,2,0,0,,0,,1,30,0,0,15000,0,,,,,,32000,0,1,0,1,1,0,0,0,42,31,11,19,2.2105262,1.6315789,.57894737,.13114753,.49180329,,,,,,,,,,,800,,,800,,,,,15000,15000,,16000,34500,690000,15000,36000,726000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.032107343019,4,0,1,2,,1,0,0,2500,500,2000,0,0,0,0,0,0,0,0,0,
HID445584,2,3,0,,50,1,0,30,0,,0,10,5,15000,0,0,10,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,0,0,30,25,5,45,.66666669,.55555558,.11111111,.13333334,0,,,,,,,,,,,800,,,800,,,,,15000,15000,,16000,34500,172500,15000,180000,352500,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.117050681127,4,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID445606,1,3,0,,40,1,0,10,0,,0,10,5,20000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,0,1,0,0,10,15,-5,45,.22222222,.33333334,-.11111111,.18181819,0,,,,,,,,,,,,,,800,,,,,20000,20000,,16000,46000,230000,20000,0,230000,.001,229999984,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.27390007792209,9,1,1,2,.0010000000474975,0,0,,0,,,,,,,,,,0,0,
HID445735,1,1,0,,15,1,0,10,0,,0,3,0,17000,0,0,3,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,10,6,4,11,.90909094,.54545456,.36363637,.14285715,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,66300,66300,.000090566034,732062528,165625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.118103780523,14,1,1,2,.0015999999595806,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID445790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.022274195266,14,0,1,2,.0020000000949949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HID445930,2,1,0,,40,1,0,30,2,5000,0,25,10,18000,3,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,10000,1,1,0,0,0,0,0,0,32,38,-6,46,.69565219,.82608694,-.13043478,.32051283,0,,,,,,,,,,,,,,800,,,,,16000,18000,,16000,41400,414000,18000,0,414000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.412623217368,3,1,1,2,,0,0,,0,,,,,,,,,1,0,0,
HID445972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5914807805954,3,1,1,2,.0012000000569969,0,0,,0,,,,,,,,,,0,0,
HID446023,1,3,0,,25,1,0,6,0,,0,3,0,16000,0,0,12,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,6,15,-9,34,.17647059,.44117647,-.2647059,.075000003,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,230400,230400,.0132,17454546,1893.9395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.582767775181,3,1,1,2,.0131999999284744,0,0,,0,,,,,,,,,,0,0,
HID446132,2,1,0,,7,1,1,25,0,,0,17,9,13000,9,0,0,0,0,,0,,1,9,0,1,85000,1,50000,,,,,,1,1,0,0,0,0,0,0,25,35,-10,17,1.4705882,2.0588236,-.58823532,.40476191,.21428572,,,,,,,,,,,,,,800,,,,,15000,13000,,16000,29900,269100,13000,0,269100,.000068093381,3951926016,102800.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.720466687117,2,0,1,2,.0024999999441206,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID446161,1,1,0,,10,1,0,20,0,,0,0,15,15000,0,0,3,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,20,18,2,8,2.5,2.25,.25,0,0,,,,,,,,,,,,,,800,,,,,14000,15000,,16000,34500,517500,15000,54000,571500,.0020000001,285749984,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.367068832209,1,1,1,2,.0020000000949949,0,0,,0,,,,,,,,,,0,0,
HID446254,1,1,0,,15,1,0,10,0,,0,5,10,16000,5,0,7,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,10,27,-17,32,.3125,.84375,-.53125,.11904762,0,,,,,,,,,,,,,,800,,,,,16000,16000,,16000,36800,368000,16000,145600,513600,.00060000003,855999936,24999.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.029865847843,3,0,2,2,.0006000000284985,1,0,0,1190,790,400,0,0,0,0,0,0,1,1,1,
HID446370,1,3,0,,4,1,0,30,0,,0,20,0,14000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,30,25,5,1,30,25,5,.64516127,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,32200,0,14000,70000,70000,.00019999999,350000000,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.814513204114,1,0,1,2,.0001999999949476,1,0,0,18500,1000,17500,0,0,0,0,0,0,1,1,1,
HID446500,2,3,0,,90,1,0,70,0,,0,75,0,15000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,70,80,-10,100,.69999999,.80000001,-.1,.44117647,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,90000,90000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.108914042255,6,1,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
HID446526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.215642350617,14,1,1,2,.0010000000474975,0,0,,0,,,,,,,,,,0,0,
HID446559,1,3,0,,25,1,0,40,0,,0,8,0,17000,0,0,15,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,40,23,17,8,5,2.875,2.125,.16666667,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,331500,331500,.0099999998,33150000,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.648119791455,19,1,1,2,.0099999997764826,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID446624,1,3,0,,30,1,0,20,0,,0,15,0,15000,0,0,6,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,20,21,-1,31,.64516127,.67741936,-.032258064,.29411766,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,117000,117000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1075367380465,6,1,1,2,,1,2,4,1500,0,1500,0,0,0,0,0,0,1,0,0,
HID446697,1,3,0,,10,1,0,7,0,,0,10,0,17000,0,0,2,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,7,12,-5,15,.46666667,.80000001,-.33333334,.45454547,0,,,,,,,,,,,800,,,800,,,,,17000,,17000,16000,39100,0,17000,51000,51000,.0020000001,25499998,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.8733859898062,21,0,1,2,.0020000000949949,1,0,0,23200,3200,20000,0,0,0,0,0,0,1,0,0,
HID446797,3,1,0,,100,1,0,0,100,3000,0,30,0,15000,0,0,0,0,0,,0,,1,100,1,0,85000,0,,,,,,300000,1,1,0,0,0,0,0,0,100,30,70,30,3.3333333,1,2.3333333,.23076923,.76923078,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,0,0,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.37637858316251,6,1,1,2,,0,0,,0,,,,,,,,,,0,0,
HID446809,2,3,0,,8,1,0,7,0,,0,20,0,17000,10,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,0,1,0,0,7,30,-23,31,.22580644,.96774191,-.74193549,.52631581,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,0,0,.00050000002,0,15999.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.375610641141,14,1,2,2,.0005000000237487,1,0,0,2420,600,1800,0,0,0,20,0,0,1,0,0,
HID446863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.634933843062,17,0,1,2,.0020000000949949,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID447287,2,3,0,,28,1,0,85,0,,6,54,40,15000,0,16,50,0,0,,1,0,0,0,0,0,,1,85000,,,,,,1,1,0,1,1,1,0,0,91,160,-69,97,.93814433,1.6494845,-.71134019,.28723404,0,,,,,,,,,,,,,,800,,,,,15000,15000,,16000,34500,1380000,15000,1725000,3105000,.00014860995,20893620224,188412.69,1,3,0,,9,1,0,28,0,,0,10,0,13000,0,6,24,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,1,1,1,0,0,28,40,-12,21,1.3333334,1.9047619,-.5714286,.20408164,0,,,,,,,,,,,,,,500,,,,,13000,,13000,12000,19500,0,13000,873600,873600,.000047767484,18288590848,188412.69,14.4382714608763,24,0,2,2,,0,0,,0,,,,,,,,,1,0,0,
HID447290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9230689329133,8,0,1,2,.0080000003799796,0,0,,0,,,,,,,,,,0,0,
HID447413,1,3,0,,15,1,0,10,0,,0,0,0,16000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,10,0,10,5,2,0,2,0,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,0,0,.00039999999,0,37500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.760483813063,3,1,1,2,.0003999999898952,0,0,,0,,,,,,,,,0,0,0,
HID447508,1,3,0,,50,1,1,70,0,,0,5,0,17000,10,0,20,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,70,35,35,15,4.6666665,2.3333333,2.3333333,.05882353,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,510000,510000,.003,170000000,16666.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.999333745842,19,0,1,2,.003000000026077,0,0,,0,,,,,,,,,,0,0,
HID447693,1,3,0,,10,1,0,5,0,,0,8,0,17000,0,0,3,0,1,1,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,5,11,-6,16,.3125,.6875,-.375,.38095239,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,66300,66300,.0001,663000000,99999.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.478542823824,14,0,1,2,.0006000000284985,1,0,0,4000,0,4000,0,0,0,0,0,0,1,0,0,
HID447757,1,3,0,,5,1,0,15,0,,0,0,0,14000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,15,0,15,1,15,0,15,0,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,32200,0,14000,0,0,.0012000001,0,4166.6665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7057572659737,1,0,1,2,.0012000000569969,0,0,,0,,,,,,,,,1,0,1,
HID447761,2,3,0,,30,1,0,50,0,,0,30,3,15000,0,5,10,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,1,1,1,0,0,50,48,2,28,1.7857143,1.7142857,.071428575,.38461539,0,,,,,,,,,,,,,,800,,,,,15000,15000,,16000,34500,103500,15000,150000,253500,.00060000003,422499968,49999.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.111879831829,17,0,1,2,,1,0,0,2500,1500,1000,0,0,0,0,0,0,1,1,0,
HID447769,1,3,0,,20,1,0,9,0,,0,0,0,16000,0,0,8,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,9,8,1,19,.47368422,.42105263,.052631579,0,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,192000,192000,.003,64000000,6666.6665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.104656447042,20,0,1,2,.003000000026077,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID448022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.349849058202,14,0,2,2,.0015000000130385,1,0,0,59900,4000,52000,0,0,100,3500,300,0,0,0,0,
HID448042,1,3,0,,20,1,0,20,0,,0,10,0,17000,0,0,10,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,20,20,0,20,1,1,0,.25,0,,,,,,,,,,,800,,,800,,,,,17000,,17000,16000,39100,0,17000,255000,255000,.00033333336,764999936,59999.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.990149439399,21,0,1,2,.0020000000949949,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID448060,1,3,0,,20,1,0,15,0,,0,3,0,15000,0,0,6,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,15,9,6,14,1.0714285,.64285713,.42857143,.10344828,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,180000,180000,.003,60000000,6666.6665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.27630826358821,2,0,1,2,.003000000026077,0,0,,0,,,,,,,,,1,0,0,
HID448174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.793801369297,2,1,1,2,,0,0,,0,,,,,,,,,1,0,0,
HID448194,2,1,0,,20,1,0,60,0,,0,20,6,20000,0,0,14,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,1,0,0,0,60,40,20,1,60,40,20,.32786885,0,,,,,,,,,,,,,,800,,,,,20000,20000,,16000,46000,276000,20000,336000,612000,.00033636365,1819459328,59459.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3645300801319,23,0,1,2,.0037000000011176,1,0,0,780,130,650,0,0,0,0,0,0,1,0,0,
HID448257,1,3,0,,15,1,0,0,0,,0,7,0,17000,0,0,3,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,0,10,-10,25,0,.40000001,-.40000001,.28,0,,,,,,,,,,,800,,,800,,,,,17000,,17000,16000,39100,0,17000,102000,102000,.0012000001,84999992,12499.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.162061058411,21,0,1,2,.0012000000569969,1,0,0,27500,0,24500,0,1000,0,2000,0,0,1,0,0,
HID448512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,8,1,0,20,0,,0,0,0,10000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,20,0,20,1,20,0,20,0,0,,,,,,,,,,,400,,,500,,,,,10000,,10000,12000,15000,0,10000,0,0,.0011111111,0,7200,106.203005581183,21,0,1,2,.0149999996647239,1,0,0,16200,640,14600,0,0,0,960,0,0,0,0,0,
HID448566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.488287260654,2,0,1,2,.00089999998454,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
HID448615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.091604608002,2,1,1,2,,1,0,0,20400,5105,15295,0,0,0,0,0,0,1,0,0,
HID448638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,10,1,0,0,0,,0,0,0,13000,5,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,0,0,0,0,5,-5,15,0,.33333334,-.33333334,0,0,,,,,,,,,,,450,,,500,,,,,13000,,13000,12000,19500,0,13000,0,0,,319000000,25199.998,49.3021855271768,14,1,1,2,,1,0,0,2515,1545,970,0,0,0,0,0,0,0,1,0,
HID448744,2,3,0,,60,0,0,50,0,,0,30,15,20000,0,0,20,0,1,1,0,,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,0,0,50,65,-15,75,.66666669,.86666667,-.2,.23999999,0,,,,,,,,,,,800,,,800,,,,,17000,20000,,16000,46000,690000,20000,480000,1170000,.0012000001,974999936,49999.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2555343449746,21,0,1,2,.0012000000569969,1,.24,.24,6150,3600,2250,0,0,300,0,0,0,1,0,0,
HID448756,2,1,0,,10,1,0,0,0,,0,0,0,18000,0,0,6,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,1,0,0,0,0,6,-6,16,0,.375,-.375,0,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,0,18000,216000,216000,.00031818182,678857152,31428.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.191410522606,5,0,1,2,.0035000001080334,1,0,0,1500,1000,500,0,0,0,0,0,0,1,0,0,
