hhid,feed_Chickens,form_contract_Chickens,contract_coverage_Chickens,num_Chickens,births_Chickens,bought_received_Chickens,deaths_Chickens,sold_Chickens,sale_ppkg_Chickens,stolen_Chickens,gift_Chickens,slghtr_Chickens,num_vax_Chickens,months_eggs_collected_Chickens,days_month_eggs_collect_Chickens,daily_avg_egg_prod_Chickens,egg_price_Chickens,provision_feed_Chickens,for_sale_live_Chickens,for_gift_Chickens,for_meat_Chickens,for_eggs_total_Chickens,for_eggs_sale_Chickens,for_eggs_consump_Chickens,for_eggs_gift_Chickens,for_eggs_other_Chickens,growth_Chickens,loss_Chickens,net_growth_Chickens,num_start_Chickens,growth_pct_Chickens,loss_pct_Chickens,net_growth_pct_Chickens,peak_num_Chickens,mortality_rt_Chickens,vax_pct_Chickens,vax_Chickens,eggs_total_prod_Chickens,eggs_prod_annualized_Chickens,eggs_lost_pct_Chickens,eggs_kept_pct_Chickens,eggs_kept_Chickens,eggs_lost_Chickens,eggs_own_consump_pct_Chickens,eggs_own_consump_Chickens,eggs_sold_pct_Chickens,eggs_sold_Chickens,egg_price_prov_med_Chickens,egg_price_obs_Chickens,egg_price_impt_Chickens,egg_price_natl_med_Chickens,eggs_value_lost_Chickens,eggs_value_cultiv_Chickens,eggs_value_consump_Chickens,eggs_revenue_Chickens,ppkg_prov_med_Chickens,sale_ppkg_obs_Chickens,sale_ppkg_impt_Chickens,ppkg_natl_med_Chickens,sale_price_Chickens,sale_revenue_Chickens,slghtr_unit_value_Chickens,slghtr_value_Chickens,prod_value_Chickens,feed_Ducks,form_contract_Ducks,contract_coverage_Ducks,num_Ducks,births_Ducks,bought_received_Ducks,deaths_Ducks,sold_Ducks,sale_ppkg_Ducks,stolen_Ducks,gift_Ducks,slghtr_Ducks,num_vax_Ducks,months_eggs_collected_Ducks,days_month_eggs_collect_Ducks,daily_avg_egg_prod_Ducks,egg_price_Ducks,provision_feed_Ducks,for_sale_live_Ducks,for_gift_Ducks,for_meat_Ducks,for_eggs_total_Ducks,for_eggs_sale_Ducks,for_eggs_consump_Ducks,for_eggs_gift_Ducks,for_eggs_other_Ducks,growth_Ducks,loss_Ducks,net_growth_Ducks,num_start_Ducks,growth_pct_Ducks,loss_pct_Ducks,net_growth_pct_Ducks,peak_num_Ducks,mortality_rt_Ducks,vax_pct_Ducks,vax_Ducks,eggs_total_prod_Ducks,eggs_prod_annualized_Ducks,eggs_lost_pct_Ducks,eggs_kept_pct_Ducks,eggs_kept_Ducks,eggs_lost_Ducks,eggs_own_consump_pct_Ducks,eggs_own_consump_Ducks,eggs_sold_pct_Ducks,eggs_sold_Ducks,egg_price_prov_med_Ducks,egg_price_obs_Ducks,egg_price_impt_Ducks,egg_price_natl_med_Ducks,eggs_value_lost_Ducks,eggs_value_cultiv_Ducks,eggs_value_consump_Ducks,eggs_revenue_Ducks,ppkg_prov_med_Ducks,sale_ppkg_obs_Ducks,sale_ppkg_impt_Ducks,ppkg_natl_med_Ducks,sale_price_Ducks,sale_revenue_Ducks,slghtr_unit_value_Ducks,slghtr_value_Ducks,prod_value_Ducks,feed_Geese,form_contract_Geese,contract_coverage_Geese,num_Geese,births_Geese,bought_received_Geese,deaths_Geese,sold_Geese,sale_ppkg_Geese,stolen_Geese,gift_Geese,slghtr_Geese,num_vax_Geese,months_eggs_collected_Geese,days_month_eggs_collect_Geese,daily_avg_egg_prod_Geese,egg_price_Geese,provision_feed_Geese,for_sale_live_Geese,for_gift_Geese,for_meat_Geese,for_eggs_total_Geese,for_eggs_sale_Geese,for_eggs_consump_Geese,for_eggs_gift_Geese,for_eggs_other_Geese,growth_Geese,loss_Geese,net_growth_Geese,num_start_Geese,growth_pct_Geese,loss_pct_Geese,net_growth_pct_Geese,peak_num_Geese,mortality_rt_Geese,vax_pct_Geese,vax_Geese,eggs_total_prod_Geese,eggs_prod_annualized_Geese,eggs_lost_pct_Geese,eggs_kept_pct_Geese,eggs_kept_Geese,eggs_lost_Geese,eggs_own_consump_pct_Geese,eggs_own_consump_Geese,eggs_sold_pct_Geese,eggs_sold_Geese,egg_price_prov_med_Geese,egg_price_obs_Geese,egg_price_impt_Geese,egg_price_natl_med_Geese,eggs_value_lost_Geese,eggs_value_cultiv_Geese,eggs_value_consump_Geese,eggs_revenue_Geese,ppkg_prov_med_Geese,sale_ppkg_obs_Geese,sale_ppkg_impt_Geese,ppkg_natl_med_Geese,sale_price_Geese,sale_revenue_Geese,slghtr_unit_value_Geese,slghtr_value_Geese,prod_value_Geese,province
HID586421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
HID586426,1,0,,15,5,0,0,0,18000,0,0,10,0,,,,,0,0,0,1,0,0,0,0,0,5,10,-5,20,.25,.5,-.25,25,0,0,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,25380,,25380,253800,253800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
HID586493,1,0,,30,20,0,10,3,13000,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,20,13,7,23,.86956519,.56521738,.30434781,43,.23255815,0,0,,,,,,,,,,,700,,,800,,,,,15000,13000,,16000,18330,54990,18330,,54990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID586509,1,0,,50,10,0,5,0,17000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,10,5,5,45,.22222222,.11111111,.11111111,55,.090909094,0,0,,,,,,,,,,,1500,,,800,,,,,17000,,17000,16000,23970,,23970,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
HID586516,1,0,,14,80,0,30,0,17000,0,0,15,0,,,,,0,0,0,1,0,0,0,0,0,80,45,35,1,80,45,35,81,.37037036,0,0,,,,,,,,,,,1000,,,800,,,,,17000,,17000,16000,23970,,23970,359550,359550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
HID586549,2,0,,30,20,0,2,10,15000,0,0,5,0,,,,,1,1,0,1,0,0,0,0,0,20,17,3,27,.74074072,.62962961,.11111111,47,.04255319,0,0,,,,,,,,,,,1000,,,800,,,,,14000,15000,,16000,21150,211500,21150,105750,317250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
HID586551,1,0,,75,23,0,20,15,15000,0,0,30,0,,,,,0,1,0,1,0,0,0,0,0,23,65,-42,117,.1965812,.55555558,-.35897437,140,.14285715,0,0,,,,,,,,,,,700,,,800,,,,,15000,15000,,16000,21150,317250,21150,634500,951750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
HID586591,1,0,,4,20,0,15,0,16000,0,0,6,0,6,18,3,900,0,0,0,1,1,0,1,0,0,20,21,-1,5,4,4.1999998,-.2,25,.60000002,0,0,324,1095.75,,,,,1,324,,,900,,900,800,,291600,291600,,16000,,16000,16000,22560,,22560,135360,426960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID586672,1,0,,15,9,0,5,0,17000,0,0,10,0,,,,,0,0,0,1,0,0,0,0,0,9,15,-6,21,.42857143,.71428573,-.2857143,30,.16666667,0,0,,,,,,,,,,,1000,,,800,,,,,17000,,17000,16000,23970,,23970,239700,239700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
HID586759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID586785,1,0,,15,10,0,22,0,16000,0,0,35,0,,,,,0,0,0,1,0,0,0,0,0,10,57,-47,62,.16129032,.91935486,-.75806451,72,.30555555,0,0,,,,,,,,,,,500,,,800,,,,,16000,,16000,16000,22560,,22560,789600,789600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID586960,2,0,,10,5,0,40,0,17000,0,0,3,0,,,,,1,0,0,1,0,0,0,0,0,5,43,-38,48,.10416666,.89583331,-.79166669,53,.75471699,0,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,23970,,23970,71910,71910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID587086,1,0,,40,110,0,35,15,15000,0,0,20,0,,,,,0,1,0,1,0,0,0,0,0,110,70,40,1,110,70,40,111,.31531531,0,0,,,,,,,,,,,1000,,,800,,,,,15000,15000,,16000,21150,317250,21150,423000,740250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID587153,1,0,,25,20,0,17,0,18000,0,2,35,0,,,,,0,0,1,1,0,0,0,0,0,20,54,-34,59,.33898306,.91525424,-.57627118,79,.21518987,0,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,25380,,25380,888300,888300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
HID587165,1,0,,7,30,0,10,0,18000,0,2,15,0,,,,,0,0,1,1,0,0,0,0,0,30,27,3,4,7.5,6.75,.75,34,.29411766,0,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,25380,,25380,380700,380700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID587254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
HID587478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID587500,1,0,,15,5,0,5,0,17000,3,0,3,0,,,,,0,0,0,1,0,0,0,0,0,5,11,-6,21,.23809524,.52380955,-.2857143,26,.1923077,0,0,,,,,,,,,,,1000,,,800,,,,,17000,,17000,16000,23970,,23970,71910,71910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
HID587549,2,0,,25,15,0,5,0,17000,0,0,5,0,,,,,1,0,0,1,0,0,0,0,0,15,10,5,20,.75,.5,.25,35,.14285715,0,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,23970,,23970,119850,119850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID587576,2,0,,30,10,10,3,0,14000,0,5,0,0,,,,,1,0,1,0,0,0,0,0,0,20,8,12,18,1.1111112,.44444445,.66666669,38,.078947365,0,0,,,,,,,,,,,1000,,,800,,,,,14000,,14000,16000,19740,,19740,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
HID587598,1,0,,50,50,10,3,0,14000,0,0,2,0,,,,,0,0,0,1,0,0,0,0,0,60,5,55,1,60,5,55,61,.049180329,0,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,19740,,19740,39480,39480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
HID587622,1,0,,25,19,0,0,0,15750,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,19,0,19,6,3.1666667,0,3.1666667,25,0,0,0,,,,,,,,,,,800,,,800,,,,,15750,,15750,16000,22207.5,,22207.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID587775,1,0,,50,50,0,10,10,18000,0,0,5,0,,,,,0,1,0,1,0,0,0,0,0,50,25,25,25,2,1,1,75,.13333334,0,0,,,,,,,,,,,500,,,800,,,,,16000,18000,,16000,25380,253800,25380,126900,380700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID587958,1,0,,22,12,0,0,0,15000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,12,0,12,10,1.2,0,1.2,22,0,0,0,,,,,,,,,,,1000,,,800,,,,,15000,,15000,16000,21150,,21150,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID588107,2,0,,20,55,0,20,5,20000,0,0,10,0,,,,,1,1,0,1,0,0,0,0,0,55,35,20,1,55,35,20,56,.35714287,0,0,,,,,,,,,,,,,,800,,,,,19500,20000,,16000,28200,141000,28200,282000,423000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
HID588168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID588180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID588279,1,0,,2,20,0,12,3,18000,3,0,3,0,,,,,0,1,0,1,0,0,0,0,0,20,21,-1,3,6.6666665,7,-.33333334,23,.52173913,0,0,,,,,,,,,,,,,,800,,,,,20000,18000,,16000,25380,76140,25380,76140,152280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
HID588347,1,0,,12,5,0,1,0,18000,0,1,8,0,,,,,0,0,1,1,0,0,0,0,0,5,10,-5,17,.29411766,.58823532,-.29411766,22,.045454547,0,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,25380,,25380,203040,203040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
HID588411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
HID588561,1,0,,8,8,0,60,2,17000,0,0,10,0,,,,,0,1,0,1,0,0,0,0,0,8,72,-64,72,.11111111,1,-.8888889,80,.75,0,0,,,,,,,,,,,900,,,800,,,,,16000,17000,,16000,23970,47940,23970,239700,287640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID588699,1,0,,20,210,0,0,15,16000,0,0,20,0,,,,,0,1,0,1,0,0,0,0,0,210,35,175,1,210,35,175,211,0,0,0,,,,,,,,,,,500,,,800,,,,,16000,16000,,16000,22560,338400,22560,451200,789600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID588753,1,0,,25,35,0,20,10,16000,0,0,5,0,,,,,0,1,0,1,0,0,0,0,0,35,35,0,25,1.4,1.4,0,60,.33333334,0,0,,,,,,,,,,,,,,800,,,,,15000,16000,,16000,22560,225600,22560,112800,338400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
HID588881,1,0,,15,5,0,10,0,16000,0,0,3,0,,,,,0,0,0,1,0,0,0,0,0,5,13,-8,23,.2173913,.56521738,-.34782609,28,.35714287,0,0,,,,,,,,,,,900,,,800,,,,,16000,,16000,16000,22560,,22560,67680,67680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
HID588968,1,0,,55,40,0,0,0,14000,0,0,30,0,,,,,0,0,0,1,0,0,0,0,0,40,30,10,45,.8888889,.66666669,.22222222,85,0,0,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,19740,,19740,592200,592200,1,0,,20,0,0,0,0,11250,0,0,40,0,,,,,0,0,0,1,0,0,0,0,0,0,40,-40,60,0,.66666669,-.66666669,60,0,0,0,,,,,,,,,,,,,,500,,,,,11250,,11250,12000,22837.5,,22837.5,913500,913500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
HID589107,1,0,,30,20,0,45,0,18000,0,0,33,0,,,,,0,0,0,1,0,0,0,0,0,20,78,-58,88,.22727273,.88636363,-.65909094,108,.41666666,0,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,25380,,25380,837540,837540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
HID589110,2,0,,15,20,0,20,0,16000,0,0,7,0,,,,,1,0,0,1,0,0,0,0,0,20,27,-7,22,.90909094,1.2272727,-.31818181,42,.47619048,0,0,,,,,,,,,,,500,,,800,,,,,16000,,16000,16000,22560,,22560,157920,157920,1,0,,10,0,0,0,0,11000,0,0,5,0,,,,,0,0,0,1,0,0,0,0,0,0,5,-5,15,0,.33333334,-.33333334,15,0,0,0,,,,,,,,,,,400,,,500,,,,,11000,,11000,12000,22330,,22330,111650,111650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
HID589267,2,0,,7,10,0,20,20,15000,0,0,10,0,,,,,1,1,0,1,0,0,0,0,0,10,50,-40,47,.21276596,1.0638298,-.85106385,57,.3508772,0,0,,,,,,,,,,,,,,800,,,,,18000,15000,,16000,21150,423000,21150,211500,634500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
HID589504,1,0,,20,30,0,20,15,16000,0,0,25,0,,,,,0,1,0,1,0,0,0,0,0,30,60,-30,50,.60000002,1.2,-.60000002,80,.25,0,0,,,,,,,,,,,,,,800,,,,,20000,,,16000,22560,338400,22560,564000,902400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
HID589513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID589525,1,0,,23,14,0,6,0,15000,0,0,5,0,,,,,0,0,0,1,0,0,0,0,0,14,11,3,20,.69999999,.55000001,.15000001,34,.17647059,0,0,,,,,,,,,,,1000,,,800,,,,,15000,,15000,16000,21150,,21150,105750,105750,2,0,,18,0,20,2,0,13000,0,0,3,0,,,,,1,0,0,1,0,0,0,0,0,20,5,15,3,6.6666665,1.6666666,5,23,.086956523,0,0,,,,,,,,,,,500,,,500,,,,,13000,,13000,12000,26390,,26390,79170,79170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID589529,2,0,,60,20,6,0,30,15000,0,5,10,0,,,,,1,1,1,1,0,0,0,0,0,26,45,-19,79,.32911393,.56962025,-.24050634,105,0,0,0,,,,,,,,,,,500,,,800,,,,,15000,15000,,16000,21150,634500,21150,211500,846000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
HID589567,1,0,,40,168,10,40,5,15000,0,0,40,0,,,,,0,1,0,1,0,0,0,0,0,178,85,93,1,178,85,93,179,.22346368,0,0,,,,,,,,,,,,,,800,,,,,15000,15000,,16000,21150,105750,21150,846000,951750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
HID589582,1,0,,20,10,0,10,7,18000,0,0,0,0,,,,,0,1,0,0,0,0,0,0,0,10,17,-7,27,.37037036,.62962961,-.25925925,37,.27027026,0,0,,,,,,,,,,,,,,800,,,,,17000,18000,,16000,25380,177660,25380,,177660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
HID589711,1,0,,10,10,0,5,0,15000,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,10,5,5,5,2,1,1,15,.33333334,0,0,,,,,,,,,,,1000,,,800,,,,,15000,,15000,16000,21150,,21150,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
HID589738,1,0,,30,35,0,10,8,16000,0,0,15,0,,,,,0,1,0,1,0,0,0,0,0,35,33,2,28,1.25,1.1785715,.071428575,63,.15873016,0,0,,,,,,,,,,,800,,,800,,,,,15750,16000,,16000,22560,180480,22560,338400,518880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
